lakename,lakeid,lake_number,lake_abbr_biocom,plotid,site,plot,zone,type,source,species,scientific_name,common_name,diameter,diameter_estimated,length,length_estimated,length_range_code,branchiness,decay,orientation,elevation,intersections,comment_code,comments
Tenderfoot Lake,TN,16,TN,16411,4,A,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,35,0,,,3,1,3,PERP,2,0,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16411,4,A,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,57.7,0,,,3,1,3,PERP,2,2,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16421,4,B,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,10.1,0,,,3,1,3,PERP,3,1,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16421,4,B,1,LOG,N,CONIFER,,conifer,12.9,0,,,3,1,3,PERP,2,1,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16421,4,B,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,15,0,,,3,3,3,PERP,2,1,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16421,4,B,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,20.2,0,,,2,2,3,OBL,2,1,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16421,4,B,1,LOG,N,CONIFER,,conifer,33.3,0,,,3,0,4,PERP,3,0,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16421,4,B,1,LOG,N,BEAL,Betula alleghaniensis ,yellow birch,33.3,0,,,3,2,2,OBL,3,3,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16431,4,C,1,LOG,N,BETULA,Betula spp.,birch,12,0,,,3,0,3,OBL,1,3,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16441,4,D,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,12.2,0,,,1,1,4,OBL,1,0,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16441,4,D,1,LOG,N,CONIFER,,conifer,13.1,0,,,3,0,3,OBL,1,1,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16441,4,D,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,18.8,0,,,3,3,2,PERP,3,2,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16441,4,D,1,LOG,N,CONIFER,,conifer,36.5,0,,,3,0,4,OBL,2,3,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16451,4,E,1,LOG,N,CONIFER,,conifer,10,0,,,2,2,3,PERP,2,1,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16451,4,E,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,11.1,0,,,2,0,3,PERP,2,2,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16451,4,E,1,LOG,N,CONIFER,,conifer,18.3,0,,,2,1,3,PERP,2,3,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16451,4,E,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,19.5,0,,,3,2,2,PERP,3,0,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16451,4,E,1,LOG,N,CONIFER,,conifer,47.1,0,,,3,0,4,OBL,1,0,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16511,5,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Tenderfoot Lake,TN,16,TN,16521,5,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Tenderfoot Lake,TN,16,TN,16531,5,C,1,LOG,N,UNK,,unknown,11.5,0,,,2,1,2,OBL,1,0,0,
Tenderfoot Lake,TN,16,TN,16541,5,D,1,LOG,N,UNK,,unknown,10.3,0,,,2,0,3,OBL,0,0,0,
Tenderfoot Lake,TN,16,TN,16541,5,D,1,LOG,N,UNK,,unknown,13,0,,,2,0,4,OBL,0,1,0,
Tenderfoot Lake,TN,16,TN,16541,5,D,1,LOG,N,UNK,,unknown,15.8,0,,,1,0,3,PARA,0,0,0,
Tenderfoot Lake,TN,16,TN,16551,5,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Tenderfoot Lake,TN,16,TN,16611,6,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Tenderfoot Lake,TN,16,TN,16621,6,B,1,LOG,N,BEAL,Betula alleghaniensis ,yellow birch,12.1,0,,,2,0,2,PERP,2,1,99,99=Misc note: ATTACHED TO PREVIOUS LOG
Tenderfoot Lake,TN,16,TN,16621,6,B,1,LOG,N,BEAL,Betula alleghaniensis ,yellow birch,13,0,,,3,0,2,OBL,0,0,99,99=Misc note: ATTACHED TO PREVIOUS LOG
Tenderfoot Lake,TN,16,TN,16621,6,B,1,LOG,N,UNK,,unknown,11,0,,,1,0,4,PERP,0,0,0,
Tenderfoot Lake,TN,16,TN,16621,6,B,1,LOG,N,BEAL,Betula alleghaniensis ,yellow birch,12.2,0,,,3,1,2,OBL,3,0,0,
Tenderfoot Lake,TN,16,TN,16631,6,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Tenderfoot Lake,TN,16,TN,16641,6,D,1,LOG,N,CONIFER,,conifer,32.1,0,,,2,0,3,OBL,0,0,0,
Tenderfoot Lake,TN,16,TN,16651,6,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Tenderfoot Lake,TN,16,TN,16711,7,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Tenderfoot Lake,TN,16,TN,16731,7,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Tenderfoot Lake,TN,16,TN,16741,7,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Tenderfoot Lake,TN,16,TN,16751,7,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Tenderfoot Lake,TN,16,TN,16811,8,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Tenderfoot Lake,TN,16,TN,16821,8,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Tenderfoot Lake,TN,16,TN,16831,8,C,1,LOG,N,PIST,Pinus strobus ,white pine,50.5,0,,,3,3,2,PERP,1,1,99,99=Misc note: ATTACHED TO PREVIOUS LOG
Tenderfoot Lake,TN,16,TN,16831,8,C,1,LOG,N,PIST,Pinus strobus ,white pine,10.4,0,,,3,2,2,OBL,3,0,0,
Tenderfoot Lake,TN,16,TN,16841,8,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Tenderfoot Lake,TN,16,TN,16851,8,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Tenderfoot Lake,TN,16,TN,16221,2,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Tenderfoot Lake,TN,16,TN,16311,3,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Tenderfoot Lake,TN,16,TN,16411,4,A,1,LOG,N,CONIFER,,conifer,11.5,0,,,2,0,4,OBL,2,2,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16451,4,E,1,LOG,N,CONIFER,,conifer,11.9,0,,,1,0,4,PERP,1,0,99,99=Misc note: STAINED H20
Tenderfoot Lake,TN,16,TN,16641,6,D,1,LOG,N,CONIFER,,conifer,16.4,0,,,1,0,4,PARA,0,1,0,
Tenderfoot Lake,TN,16,TN,16721,7,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Towanda Lake,TW,22,TW,22111,1,A,1,LOG,N,UNK,,unknown,11,0,400,1,2,0,4,PARA,1,,5,5 = estimated Length or diameter:APROXIMATE LENGTH
Towanda Lake,TW,22,TW,22121,1,B,1,LOG,N,UNK,,unknown,12,0,250,1,1,0,4,PARA,1,,5,5 = estimated Length or diameter:APROXIMATE LENGTH
Towanda Lake,TW,22,TW,22131,1,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Towanda Lake,TW,22,TW,22141,1,D,1,LOG,N,CONIFER,,conifer,27,0,600,1,2,0,2,PERP,2,,5,5 = estimated Length or diameter:APROXIMATE LENGTH
Towanda Lake,TW,22,TW,22151,1,E,1,LOG,N,CONIFER,,conifer,22,0,1000,1,3,1,2,PERP,1,,5,5 = estimated Length or diameter:APROXIMATE LENGTH -  Longer than 10 m 
Towanda Lake,TW,22,TW,22211,2,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22221,2,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22231,2,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22241,2,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Towanda Lake,TW,22,TW,22251,2,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22311,3,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22321,3,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22331,3,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22341,3,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22351,3,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22411,4,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22421,4,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Towanda Lake,TW,22,TW,22431,4,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22441,4,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22451,4,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22611,6,A,1,LOG,N,UNK,,unknown,10,0,450,1,2,0,3,OBL,1,,5,5 = estimated Length or diameter:APROXIMATE LENGTH
Towanda Lake,TW,22,TW,22621,6,B,1,LOG,N,UNK,,unknown,19,0,800,1,3,1,3,PERP,1,,5,5 = estimated Length or diameter:APROXIMATE LENGTH
Towanda Lake,TW,22,TW,22631,6,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22641,6,D,1,LOG,N,UNK,,unknown,17.4,0,500,1,2,0,3,PERP,2,,5,5 = estimated Length or diameter:APROXIMATE LENGTH
Towanda Lake,TW,22,TW,22651,6,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22711,7,A,1,LOG,N,CONIFER,,conifer,10.2,0,1000,1,3,1,3,PERP,1,,5,5 = estimated Length or diameter:APROXIMATE LENGTH
Towanda Lake,TW,22,TW,22711,7,A,1,LOG,N,CONIFER,,conifer,24.5,0,1000,1,3,0,2,OBL,1,,5,5 = estimated Length or diameter:APROXIMATE LENGTH
Towanda Lake,TW,22,TW,22721,7,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Towanda Lake,TW,22,TW,22731,7,C,1,LOG,N,CONIFER,,conifer,10.5,0,200,1,1,0,2,PERP,0,,5,5 = estimated Length or diameter:APROXIMATE LENGTH
Towanda Lake,TW,22,TW,22741,7,D,1,LOG,N,CONIFER,,conifer,11,0,450,1,2,0,3,PERP,1,,5,5 = estimated Length or diameter:APROXIMATE LENGTH
Towanda Lake,TW,22,TW,22751,7,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Towanda Lake,TW,22,TW,22821,8,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22831,8,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22841,8,D,1,LOG,N,UNK,,unknown,12,0,150,1,1,0,4,OBL,0,,5,5 = estimated Length or diameter:APROXIMATE LENGTH -  ORIG ENTRY WAS <150 ???
Towanda Lake,TW,22,TW,22851,8,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Towanda Lake,TW,22,TW,22811,8,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Twin Lake South,TI,71,TI,71851,8,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71841,8,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71831,8,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71821,8,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71811,8,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71751,7,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71741,7,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71731,7,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71721,7,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71711,7,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71651,6,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71641,6,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71621,6,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71551,5,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71541,5,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71521,5,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71511,5,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71451,4,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15.2,0,,,1,0,2,OBL,0,0,0,
Twin Lake South,TI,71,TI,71441,4,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71431,4,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71421,4,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71411,4,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71351,3,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71341,3,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71331,3,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71321,3,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71311,3,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71251,2,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71241,2,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71231,2,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71221,2,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71211,2,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71151,1,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71131,1,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71121,1,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71111,1,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71631,6,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71531,5,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Twin Lake South,TI,71,TI,71141,1,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: 
Upper Buckatabon Lake,UB,57,UB,57121,1,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57141,1,D,1,LOG,N,BEPA,Betula papyrifera ,paper birch,10,0,,,3,0,3,PERP,0,0,0,
Upper Buckatabon Lake,UB,57,UB,57151,1,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57221,2,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57231,2,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57251,2,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57311,3,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57321,3,B,1,LOG,N,UNK,,unknown,12.9,0,,,1,0,3,PARA,0,1,0,
Upper Buckatabon Lake,UB,57,UB,57331,3,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57341,3,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57351,3,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57411,4,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57421,4,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57431,4,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57451,4,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57511,5,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57531,5,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57541,5,D,1,LOG,N,BEPA,Betula papyrifera ,paper birch,14.2,0,,,2,0,3,PERP,1,0,99,99=Misc note: underwater stump w/ root mass - not long enough to record
Upper Buckatabon Lake,UB,57,UB,57551,5,E,1,LOG,N,UNK,,unknown,21.6,0,,,1,0,4,PERP,1,1,99,99=Misc note: ROOT
Upper Buckatabon Lake,UB,57,UB,57551,5,E,1,LOG,N,UNK,,unknown,15.4,0,,,1,0,4,PERP,0,1,0,
Upper Buckatabon Lake,UB,57,UB,57611,6,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57631,6,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57641,6,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57651,6,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57721,7,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57731,7,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57751,7,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57811,8,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57831,8,C,1,LOG,N,UNK,,unknown,20.4,0,,,3,0,3,OBL,0,0,0,
Upper Buckatabon Lake,UB,57,UB,57841,8,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57851,8,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57821,8,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57111,1,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57131,1,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57211,2,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57241,2,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57441,4,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57521,5,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57551,5,E,1,LOG,N,UNK,,unknown,14.3,0,,,1,0,3,OBL,1,3,99,99=Misc note: ROOT
Upper Buckatabon Lake,UB,57,UB,57621,6,B,1,LOG,N,CONIFER,,conifer,10.7,0,,,2,0,4,PERP,0,0,0,
Upper Buckatabon Lake,UB,57,UB,57711,7,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Upper Buckatabon Lake,UB,57,UB,57741,7,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,0,
Vandercook Lake,VC,10,VC,10111,1,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Vandercook Lake,VC,10,VC,10121,1,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Vandercook Lake,VC,10,VC,10131,1,C,1,LOG,N,PIRE,Pinus resinosa ,red pine,15,0,240,0,1,0,1,PERP,3,,0,
Vandercook Lake,VC,10,VC,10151,1,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Vandercook Lake,VC,10,VC,10211,2,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Vandercook Lake,VC,10,VC,10221,2,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Vandercook Lake,VC,10,VC,10231,2,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Vandercook Lake,VC,10,VC,10241,2,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Vandercook Lake,VC,10,VC,10311,3,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Vandercook Lake,VC,10,VC,10321,3,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Vandercook Lake,VC,10,VC,10331,3,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Vandercook Lake,VC,10,VC,10341,3,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Vandercook Lake,VC,10,VC,10351,3,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Vandercook Lake,VC,10,VC,10411,4,A,1,LOG,N,UNK,,unknown,13,0,205,0,1,0,3,PERP,0,,0,
Vandercook Lake,VC,10,VC,10421,4,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Vandercook Lake,VC,10,VC,10431,4,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Vandercook Lake,VC,10,VC,10441,4,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Vandercook Lake,VC,10,VC,10451,4,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Vandercook Lake,VC,10,VC,10511,5,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >10cm dia
Vandercook Lake,VC,10,VC,10521,5,B,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Vandercook Lake,VC,10,VC,10531,5,C,1,LOG,N,UNK,,unknown,20,0,232,0,1,1,3,PERP,2,,0,
Vandercook Lake,VC,10,VC,10541,5,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Vandercook Lake,VC,10,VC,10551,5,E,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Vandercook Lake,VC,10,VC,10611,6,A,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Vandercook Lake,VC,10,VC,10631,6,C,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
Vandercook Lake,VC,10,VC,10641,6,D,1,,,NO_LOGS,,no logs present,,,,,,,,,,,1,1= No logs in transect: NO CWD >5cm dia
