lakename,lakeid,lake_number,lake_abbr_biocom,plotid,site,plot,zone,type,source,species,scientific_name,common_name,diameter,diameter_estimated,length,length_estimated,length_range_code,branchiness,decay,comment_code,comments
Day Lake,DA,62,DA,62511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,11.3,,280,,1,0,5,0,
Day Lake,DA,62,DA,62511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,16.3,,180,,1,0,3,0,
Day Lake,DA,62,DA,62511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,18.9,,228,,1,0,4,0,
Day Lake,DA,62,DA,62511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,19.2,,415,,2,0,2,0,
Day Lake,DA,62,DA,62511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,11.2,,305,,2,0,3,0,
Day Lake,DA,62,DA,62511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,14.2,,314,,2,0,2,0,
Day Lake,DA,62,DA,62511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,20.6,,467,,2,0,5,0,
Day Lake,DA,62,DA,62511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,10.2,,520,,2,0,3,0,
Day Lake,DA,62,DA,62511,5,A,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,11.1,,,,,0,,0,
Day Lake,DA,62,DA,62511,5,A,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,18.5,,,,,0,,0,
Day Lake,DA,62,DA,62511,5,A,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,18.3,,,,,0,,0,
Day Lake,DA,62,DA,62511,5,A,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,14.2,,,,,0,,0,
Day Lake,DA,62,DA,62511,5,A,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,15.5,,,,,0,,0,
Day Lake,DA,62,DA,62511,5,A,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,14.5,,,,,0,,0,
Day Lake,DA,62,DA,62511,5,A,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,10.1,,,,,0,,0,
Day Lake,DA,62,DA,62511,5,A,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,11.2,,,,,0,,0,
Day Lake,DA,62,DA,62511,5,A,1,LOG,UNK,BEPA,Betula papyrifera ,paper birch,15.4,,520,,2,0,4,0,
Day Lake,DA,62,DA,62511,5,A,1,LOG,N,UNK,,unknown,16.3,,175,,1,0,3,0,
Day Lake,DA,62,DA,62511,5,A,1,LOG,N,UNK,,unknown,15,,938,,3,0,3,0,
Day Lake,DA,62,DA,62511,5,A,1,LOG,N,UNK,,unknown,18.1,,420,,2,0,3,0,
Day Lake,DA,62,DA,62511,5,A,1,STUMP,N,UNK,,unknown,25.6,,,,,0,,0,
Day Lake,DA,62,DA,62531,5,C,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,14.7,,,,,0,,0,
Day Lake,DA,62,DA,62531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13.6,,240,,1,0,5,2,2 = measured to H2O(assume length estimated)  LENGTH TO H2O
Day Lake,DA,62,DA,62531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,21.3,,271,,1,0,4,0,
Day Lake,DA,62,DA,62531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13.5,,240,,1,0,5,0,
Day Lake,DA,62,DA,62531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15.7,,165,,1,0,4,0,
Day Lake,DA,62,DA,62531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,14.9,,172,,1,0,5,0,
Day Lake,DA,62,DA,62531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,10.4,,373,,2,0,4,2,2 = measured to H2O(assume length estimated)  LENGTH TO H2O
Day Lake,DA,62,DA,62531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,21,,570,,2,0,3,0,
Day Lake,DA,62,DA,62531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,18.9,,500,,2,0,5,0,
Day Lake,DA,62,DA,62531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,21.1,,312,,2,0,4,0,
Day Lake,DA,62,DA,62531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,10.5,,420,,2,0,4,0,
Day Lake,DA,62,DA,62531,5,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,12.5,,,,,0,,0,
Day Lake,DA,62,DA,62531,5,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,13.7,,,,,0,,0,
Day Lake,DA,62,DA,62531,5,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,19.5,,,,,0,,0,
Day Lake,DA,62,DA,62531,5,C,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,21.6,,,,,0,,0,
Day Lake,DA,62,DA,62531,5,C,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,33.8,,,,,0,,0,
Day Lake,DA,62,DA,62531,5,C,1,LOG,UNK,BEPA,Betula papyrifera ,paper birch,12.1,,153,,1,0,4,0,
Day Lake,DA,62,DA,62531,5,C,1,LOG,N,CONIFER,,conifer,24.3,,173,,1,0,3,2,2 = measured to H2O(assume length estimated)  LENGTH TO H2O
Day Lake,DA,62,DA,62551,5,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,16.2,,205,,1,0,5,0,
Day Lake,DA,62,DA,62551,5,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15.1,,174,,1,0,5,0,
Day Lake,DA,62,DA,62551,5,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,16,,162,,1,0,4,0,
Day Lake,DA,62,DA,62551,5,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,19.4,,875,,3,0,4,0,
Day Lake,DA,62,DA,62551,5,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,20.4,,810,,3,0,3,0,
Day Lake,DA,62,DA,62551,5,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,17.2,,312,,2,0,4,0,
Day Lake,DA,62,DA,62551,5,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,17.8,,364,,2,0,4,0,
Day Lake,DA,62,DA,62551,5,E,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,10.4,,,,,0,,0,
Day Lake,DA,62,DA,62551,5,E,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,24.2,,,,,0,,0,
Day Lake,DA,62,DA,62551,5,E,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,11.3,,,,,0,,0,
Day Lake,DA,62,DA,62551,5,E,1,LOG,UNK,BEPA,Betula papyrifera ,paper birch,15.1,,330,,2,0,4,0,
Day Lake,DA,62,DA,62551,5,E,1,STUMP,B,HARDWOOD,,hardwood,42.8,,,,,0,,0,
Day Lake,DA,62,DA,62551,5,E,1,STUMP,B,HARDWOOD,,hardwood,33.5,,,,,0,,0,
Day Lake,DA,62,DA,62551,5,E,1,STUMP,B,HARDWOOD,,hardwood,19.9,,,,,0,,0,
Day Lake,DA,62,DA,62551,5,E,1,LOG,N,QURU,Quercus rubra,northern red oak,12.8,,450,,2,0,4,0,
Day Lake,DA,62,DA,62611,6,A,1,SNAG,N,ACRU,Acer rubrum,red maple,12,,,,,0,,0,
Day Lake,DA,62,DA,62611,6,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,14.5,,299,,1,0,4,0,
Day Lake,DA,62,DA,62611,6,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,16,,218,,1,0,5,0,
Day Lake,DA,62,DA,62611,6,A,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,13,,,,,0,,0,
Day Lake,DA,62,DA,62611,6,A,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,11,,,,,0,,0,
Day Lake,DA,62,DA,62611,6,A,1,STUMP,N,QURU,Quercus rubra,northern red oak,16.5,,,,,0,,0,
Day Lake,DA,62,DA,62611,6,A,1,STUMP,B,UNK,,unknown,19.2,,,,,0,,0,
Day Lake,DA,62,DA,62611,6,A,1,LOG,N,UNK,,unknown,11.4,,375,,2,3,3,0,
Day Lake,DA,62,DA,62611,6,A,1,LOG,UNK,UNK,,unknown,16,,566,,2,0,4,0,
Day Lake,DA,62,DA,62611,6,A,1,STUMP,UNK,UNK,,unknown,12,,,,,0,,0,
Day Lake,DA,62,DA,62631,6,C,1,LOG,N,ACRU,Acer rubrum,red maple,11.5,,850,,3,1,3,0,
Day Lake,DA,62,DA,62631,6,C,1,STUMP,N,ACRU,Acer rubrum,red maple,12.3,,,,,0,,0,
Day Lake,DA,62,DA,62631,6,C,1,STUMP,UNK,UNK,,unknown,34.8,,,,,0,,0,
Day Lake,DA,62,DA,62631,6,C,1,STUMP,UNK,UNK,,unknown,24.3,,,,,0,,0,
Day Lake,DA,62,DA,62651,6,E,1,LOG,N,ACRU,Acer rubrum,red maple,16.1,,155,,1,0,2,0,
Day Lake,DA,62,DA,62651,6,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,23,,596,,2,0,4,0,
Day Lake,DA,62,DA,62651,6,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,20,,373,,2,0,5,0,
Day Lake,DA,62,DA,62651,6,E,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,22.9,,,,,0,,0,
Day Lake,DA,62,DA,62651,6,E,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,28.2,,,,,0,,0,
Day Lake,DA,62,DA,62651,6,E,1,LOG,UNK,BEPA,Betula papyrifera ,paper birch,21,,180,,1,0,5,0,
Day Lake,DA,62,DA,62651,6,E,1,LOG,N,PIST,Pinus strobus ,white pine,14,,450,,2,0,3,0,
Day Lake,DA,62,DA,62711,7,A,1,SNAG,N,BEAL,Betula alleghaniensis ,yellow birch,11.2,,,,,0,,0,
Day Lake,DA,62,DA,62711,7,A,1,LOG,N,HARDWOOD,,hardwood,15.6,,276,,1,1,2,0,
Day Lake,DA,62,DA,62711,7,A,1,LOG,N,HARDWOOD,,hardwood,19.3,,210,,1,0,5,0,
Day Lake,DA,62,DA,62711,7,A,1,SNAG,N,POGR,Populus grandidentata ,big tooth aspen,18.9,,,,,0,,0,
Day Lake,DA,62,DA,62711,7,A,1,STUMP,N,POGR,Populus grandidentata ,big tooth aspen,25.8,,,,,0,,0,
Day Lake,DA,62,DA,62711,7,A,1,LOG,N,UNK,,unknown,16,,155,,1,0,5,0,
Star Lake,SA,72,SR,72451,4,E,1,STUMP,N,UNK,,unknown,15.5,,,,,0,,0,
Star Lake,SA,72,SR,72511,5,A,1,SNAG,N,BEAL,Betula alleghaniensis ,yellow birch,33.4,,,,,0,,0,
Star Lake,SA,72,SR,72511,5,A,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,18,,580,,2,1,2,0,
Star Lake,SA,72,SR,72511,5,A,1,SNAG,N,TSCA,Tsuga canadensis ,eastern hemlock,13.2,,,,,3,,0,
Star Lake,SA,72,SR,72511,5,A,1,LOG,UNK,UNK,,unknown,19.2,,224,,1,0,5,0,
Star Lake,SA,72,SR,72531,5,C,1,SNAG,N,BEAL,Betula alleghaniensis ,yellow birch,23.6,,,,,0,,0,
Star Lake,SA,72,SR,72531,5,C,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,15,,510,,2,1,4,0,
Star Lake,SA,72,SR,72531,5,C,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,13.6,,425,,2,0,4,0,
Star Lake,SA,72,SR,72531,5,C,1,STUMP,N,TSCA,Tsuga canadensis ,eastern hemlock,20.5,,,,,0,,0,
Star Lake,SA,72,SR,72531,5,C,1,STUMP,N,TSCA,Tsuga canadensis ,eastern hemlock,10.2,,,,,0,,0,
Star Lake,SA,72,SR,72531,5,C,1,STUMP,N,UNK,,unknown,32.4,,,,,0,,99,99=misc note:STUMP REMNANT (DIAMETER IFFY)
Star Lake,SA,72,SR,72531,5,C,1,STUMP,N,UNK,,unknown,23.6,,,,,0,,0,
Star Lake,SA,72,SR,72531,5,C,1,STUMP,N,UNK,,unknown,30.9,,,,,0,,0,
Star Lake,SA,72,SR,72531,5,C,1,STUMP,N,UNK,,unknown,66.9,,,,,0,,0,
Star Lake,SA,72,SR,72531,5,C,1,STUMP,N,UNK,,unknown,20.5,,,,,0,,0,
Star Lake,SA,72,SR,72531,5,C,1,STUMP,N,UNK,,unknown,31,,,,,0,,0,
Star Lake,SA,72,SR,72551,5,E,1,STUMP,N,UNK,,unknown,27.6,,,,,0,,0,
Star Lake,SA,72,SR,72551,5,E,1,STUMP,N,UNK,,unknown,16.3,,,,,0,,0,
Star Lake,SA,72,SR,72551,5,E,1,STUMP,N,UNK,,unknown,26.2,,,,,0,,0,
Star Lake,SA,72,SR,72611,6,A,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,14.2,,175,,1,0,4,0,
Star Lake,SA,72,SR,72611,6,A,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,18.1,,215,,1,0,4,0,
Star Lake,SA,72,SR,72611,6,A,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,14.5,,985,,3,0,3,0,
Star Lake,SA,72,SR,72611,6,A,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,12.9,,910,,3,0,3,0,
Star Lake,SA,72,SR,72611,6,A,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,15.5,,560,,2,1,3,0,
Star Lake,SA,72,SR,72611,6,A,1,SNAG,N,TSCA,Tsuga canadensis ,eastern hemlock,11.9,,,,,3,,0,
Star Lake,SA,72,SR,72611,6,A,1,STUMP,N,TSCA,Tsuga canadensis ,eastern hemlock,22.4,,,,,0,,0,
Star Lake,SA,72,SR,72611,6,A,1,STUMP,N,UNK,,unknown,18.7,,,,,0,,0,
Star Lake,SA,72,SR,72631,6,C,1,LOG,N,BEAL,Betula alleghaniensis ,yellow birch,20.3,,247,,1,0,3,0,
Star Lake,SA,72,SR,72631,6,C,1,LOG,N,BEAL,Betula alleghaniensis ,yellow birch,34.2,,350,,2,0,2,2,2 = measured to H2O(assume length estimated)  LENGTH TO H2O
Star Lake,SA,72,SR,72631,6,C,1,LOG,N,BEAL,Betula alleghaniensis ,yellow birch,30,,327,,2,0,2,0,
Star Lake,SA,72,SR,72631,6,C,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,51.4,,281,,1,0,5,0,
Star Lake,SA,72,SR,72631,6,C,1,STUMP,N,TSCA,Tsuga canadensis ,eastern hemlock,15.2,,,,,0,,0,
Star Lake,SA,72,SR,72631,6,C,1,STUMP,N,TSCA,Tsuga canadensis ,eastern hemlock,10.4,,,,,0,,0,
Star Lake,SA,72,SR,72631,6,C,1,STUMP,N,TSCA,Tsuga canadensis ,eastern hemlock,15.9,,,,,0,,0,
Star Lake,SA,72,SR,72631,6,C,1,LOG,UNK,UNK,,unknown,12.5,,183,,1,0,5,0,
Star Lake,SA,72,SR,72631,6,C,1,LOG,UNK,UNK,,unknown,28.4,,397,,2,0,5,0,
Star Lake,SA,72,SR,72651,6,E,1,LOG,N,BEAL,Betula alleghaniensis ,yellow birch,14.7,,209,,1,0,3,0,
Star Lake,SA,72,SR,72651,6,E,1,SNAG,N,BEAL,Betula alleghaniensis ,yellow birch,29,,,,,0,,0,
Star Lake,SA,72,SR,72651,6,E,1,LOG,N,BETULA,Betula spp.,birch,33.2,,346,,2,0,5,2,2 = measured to H2O(assume length estimated)  LENGTH TO H2O
Star Lake,SA,72,SR,72651,6,E,1,LOG,UNK,BETULA,Betula spp.,birch,18.2,,220,,1,0,5,0,
Star Lake,SA,72,SR,72651,6,E,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,13.2,,280,,1,0,3,2,2 = measured to H2O(assume length estimated)  LENGTH TO H2O
Star Lake,SA,72,SR,72651,6,E,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,20.8,,885,,3,1,1,0,
Star Lake,SA,72,SR,72651,6,E,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,10.3,,495,,2,1,3,0,
Star Lake,SA,72,SR,72651,6,E,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,13,,400,,2,0,3,0,
Star Lake,SA,72,SR,72651,6,E,1,SNAG,N,TSCA,Tsuga canadensis ,eastern hemlock,17.1,,,,,3,,0,
Star Lake,SA,72,SR,72651,6,E,1,STUMP,N,TSCA,Tsuga canadensis ,eastern hemlock,16.1,,,,,0,,0,
Star Lake,SA,72,SR,72651,6,E,1,STUMP,U,TSCA,Tsuga canadensis ,eastern hemlock,23.9,,,,,0,,0,
Star Lake,SA,72,SR,72651,6,E,1,LOG,N,UNK,,unknown,10.1,,228,,1,0,5,0,
Star Lake,SA,72,SR,72651,6,E,1,STUMP,N,UNK,,unknown,23.4,,,,,0,,0,
Star Lake,SA,72,SR,72711,7,A,1,LOG,N,ACRU,Acer rubrum,red maple,12.1,,880,,3,0,3,0,
Star Lake,SA,72,SR,72711,7,A,1,LOG,N,ACRU,Acer rubrum,red maple,12.3,,420,,2,1,2,0,
Star Lake,SA,72,SR,72711,7,A,1,STUMP,N,ACRU,Acer rubrum,red maple,11.5,,,,,0,,0,
Star Lake,SA,72,SR,72711,7,A,1,SNAG,N,CONIFER,,conifer,12.2,,,,,,,0,
Star Lake,SA,72,SR,72711,7,A,1,STUMP,N,HARDWOOD,,hardwood,10.9,,,,,0,,0,
Star Lake,SA,72,SR,72711,7,A,1,SNAG,N,QURU,Quercus rubra,northern red oak,11.7,,,,,2,,0,
Star Lake,SA,72,SR,72711,7,A,1,LOG,N,UNK,,unknown,13,,930,,3,0,4,0,
Star Lake,SA,72,SR,72722,7,B,2,LOG,N,HARDWOOD,,hardwood,12,,1411,,3,0,3,0,
Star Lake,SA,72,SR,72722,7,B,2,LOG,N,HARDWOOD,,hardwood,12.4,,1050,,3,0,3,0,
Star Lake,SA,72,SR,72722,7,B,2,LOG,N,HARDWOOD,,hardwood,10.3,,1220,,3,0,3,0,
Star Lake,SA,72,SR,72722,7,B,2,LOG,N,QURU,Quercus rubra,northern red oak,13.6,,405,,2,0,5,0,
Star Lake,SA,72,SR,72731,7,C,1,LOG,N,HARDWOOD,,hardwood,13,,215,,1,0,3,0,
Star Lake,SA,72,SR,72731,7,C,1,LOG,N,HARDWOOD,,hardwood,16,,227,,1,0,3,0,
Star Lake,SA,72,SR,72731,7,C,1,LOG,U,HARDWOOD,,hardwood,13,,423,,2,0,3,0,
Star Lake,SA,72,SR,72731,7,C,1,LOG,N,PIST,Pinus strobus ,white pine,10.2,,290,,1,0,2,0,
Star Lake,SA,72,SR,72731,7,C,1,LOG,N,PIST,Pinus strobus ,white pine,12.2,,500,,2,2,3,0,
Star Lake,SA,72,SR,72731,7,C,1,LOG,N,PIST,Pinus strobus ,white pine,12.3,,508,,2,2,2,0,
Star Lake,SA,72,SR,72731,7,C,1,LOG,N,PIST,Pinus strobus ,white pine,10,,380,,2,1,3,0,
Star Lake,SA,72,SR,72731,7,C,1,LOG,N,UNK,,unknown,10.1,,700,,3,1,3,5,5 = estimated Length or diameter:STANDING -  LENGTH ESTIMATED
Star Lake,SA,72,SR,72731,7,C,1,LOG,N,UNK,,unknown,11.3,,363,,2,0,3,2,2 = measured to H2O(assume length estimated)  LENGTH TO H2O
Star Lake,SA,72,SR,72731,7,C,1,LOG,N,UNK,,unknown,10.2,,425,,2,1,3,0,
Star Lake,SA,72,SR,72733,7,C,3,LOG,N,HARDWOOD,,hardwood,14.7,,1087,,3,1,3,0,
Star Lake,SA,72,SR,72733,7,C,3,LOG,N,HARDWOOD,,hardwood,15.5,,1100,,3,0,5,0,
Star Lake,SA,72,SR,72733,7,C,3,LOG,N,HARDWOOD,,hardwood,10.5,,820,,3,0,3,0,
Star Lake,SA,72,SR,72733,7,C,3,LOG,N,HARDWOOD,,hardwood,10.2,,720,,3,0,3,0,
Star Lake,SA,72,SR,72733,7,C,3,LOG,N,HARDWOOD,,hardwood,14.1,,566,,2,0,3,0,
Star Lake,SA,72,SR,72733,7,C,3,SNAG,N,QURU,Quercus rubra,northern red oak,16.5,,,,,3,,0,
Star Lake,SA,72,SR,72751,7,E,1,LOG,N,ACRU,Acer rubrum,red maple,12.4,,670,,3,0,3,0,
Star Lake,SA,72,SR,72751,7,E,1,LOG,N,ACRU,Acer rubrum,red maple,14.1,,840,,3,1,3,0,
Star Lake,SA,72,SR,72751,7,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,22.4,,250,,1,0,5,0,
Star Lake,SA,72,SR,72751,7,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,28.5,,340,,2,0,5,0,
Star Lake,SA,72,SR,72751,7,E,1,LOG,N,HARDWOOD,,hardwood,14.3,,950,,3,1,3,0,
Star Lake,SA,72,SR,72751,7,E,1,STUMP,N,UNK,,unknown,23.2,,,,,0,,0,
Star Lake,SA,72,SR,72811,8,A,1,LOG,B,BEPA,Betula papyrifera ,paper birch,18.3,,1106,,3,1,1,0,
Star Lake,SA,72,SR,72811,8,A,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,23.1,,,,,0,,0,
Star Lake,SA,72,SR,72811,8,A,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,23,,,,,0,,0,
Star Lake,SA,72,SR,72811,8,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,14.2,,232,,1,0,4,0,
Star Lake,SA,72,SR,72811,8,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15.4,,310,,2,0,3,0,
Star Lake,SA,72,SR,72811,8,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13.9,,440,,2,0,2,0,
Star Lake,SA,72,SR,72811,8,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13.2,,530,,2,0,4,0,
Star Lake,SA,72,SR,72811,8,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,12,,415,,2,1,2,0,
Star Lake,SA,72,SR,72811,8,A,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,14.1,,,,,0,,0,
Star Lake,SA,72,SR,72811,8,A,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,12.9,,,,,0,,0,
Star Lake,SA,72,SR,72811,8,A,1,STUMP,N,CONIFER,,conifer,30,,,,,0,,0,
Star Lake,SA,72,SR,72831,8,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,20.5,,380,,2,0,2,0,
Star Lake,SA,72,SR,72831,8,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,16.4,,495,,2,0,4,0,
Star Lake,SA,72,SR,72831,8,C,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,18.3,,,,,0,,0,
Star Lake,SA,72,SR,72831,8,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,21.1,,,,,0,,0,
Star Lake,SA,72,SR,72831,8,C,1,STUMP,N,CONIFER,,conifer,27,,,,,0,,0,
Star Lake,SA,72,SR,72831,8,C,1,SNAG,N,CONIFER,,conifer,12.8,,,,,1,,0,
Star Lake,SA,72,SR,72851,8,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,12.9,,211,,1,0,4,0,
Star Lake,SA,72,SR,72851,8,E,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,16.5,,,,,0,,0,
Star Lake,SA,72,SR,72851,8,E,1,STUMP,N,UNK,,unknown,32.2,,,,,0,,0,
Star Lake,SA,72,SR,72851,8,E,1,STUMP,U,UNK,,unknown,15.5,,,,,0,,0,
Spruce Lake,SR,26,SPR,26551,5,E,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect: NO CWD >10cm dia
Spruce Lake,SR,26,SPR,26111,1,A,1,STUMP,N,CONIFER,,conifer,15.4,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25851,8,E,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,13,0,,0,,0,,0,
Little Crawling Stone Lake,LI,66,LI,66811,8,A,1,,,NO_LOGS,,no logs present,,,,,,,,1,1= No logs in transect
Little Crawling Stone Lake,LI,66,LI,66851,8,E,1,,,NO_LOGS,,no logs present,,,,,,,,1,1= No logs in transect
Muskellunge Lake,MU,67,MU,67111,1,A,1,STUMP,U,ABBA,Abies balsamea ,balsam fir,31.5,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67111,1,A,1,STUMP,U,BEPA,Betula papyrifera ,paper birch,14.2,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67111,1,A,1,LOG,U,CONIFER,,conifer,14.5,,295,,1,1,5,0,
Muskellunge Lake,MU,67,MU,67111,1,A,1,STUMP,U,CONIFER,,conifer,65.9,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67131,1,C,1,STUMP,U,ACRU,Acer rubrum,red maple,29.3,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67131,1,C,1,STUMP,U,BEPA,Betula papyrifera ,paper birch,21.9,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67131,1,C,1,STUMP,U,BEPA,Betula papyrifera ,paper birch,27.9,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67131,1,C,1,STUMP,U,HARDWOOD,,hardwood,25,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67151,1,E,1,STUMP,U,PIGL,Picea glauca ,white spruce,46.6,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67151,1,E,1,STUMP,U,PIGL,Picea glauca ,white spruce,51.3,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67151,1,E,1,STUMP,UNK,UNK,,unknown,17.9,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67211,2,A,1,STUMP,UNK,UNK,,unknown,60.3,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67231,2,C,1,,,NO_LOGS,,no logs present,,,,,,,,1,1= No logs in transect
Muskellunge Lake,MU,67,MU,67251,2,E,1,STUMP,U,UNK,,unknown,34.3,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67251,2,E,1,STUMP,U,UNK,,unknown,25.8,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67311,3,A,1,STUMP,U,UNK,,unknown,11.1,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67311,3,A,1,STUMP,U,UNK,,unknown,26.9,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67311,3,A,1,STUMP,U,UNK,,unknown,21.4,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67312,3,A,2,LOG,N,BEPA,Betula papyrifera ,paper birch,16.7,,273,,1,0,5,0,
Muskellunge Lake,MU,67,MU,67312,3,A,2,LOG,N,BEPA,Betula papyrifera ,paper birch,14.3,,171,,1,0,4,0,
Muskellunge Lake,MU,67,MU,67312,3,A,2,LOG,N,BEPA,Betula papyrifera ,paper birch,11.8,,179,,1,0,5,0,
Muskellunge Lake,MU,67,MU,67312,3,A,2,LOG,N,BEPA,Betula papyrifera ,paper birch,29.8,,277,,1,1,5,0,
Muskellunge Lake,MU,67,MU,67312,3,A,2,LOG,N,BEPA,Betula papyrifera ,paper birch,20.4,,376,,2,0,4,0,
Muskellunge Lake,MU,67,MU,67312,3,A,2,SNAG,N,BEPA,Betula papyrifera ,paper birch,16.2,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67331,3,C,1,LOG,U,ABBA,Abies balsamea ,balsam fir,16.8,,380,,2,0,3,0,
Muskellunge Lake,MU,67,MU,67331,3,C,1,LOG,N,ACRU,Acer rubrum,red maple,10.3,,400,,2,3,2,5,5 = estimated Length or diameter:STANDING LOG -  LENGTH ESTIMATED
Muskellunge Lake,MU,67,MU,67331,3,C,1,STUMP,N,ACRU,Acer rubrum,red maple,33.4,,,,,0,,0,
Muskellunge Lake,MU,67,MU,67331,3,C,1,LOG,N,CONIFER,,conifer,25.6,,206,,1,0,5,0,
